ansatz,reps,optimizer,n_qubits,n_params,circuit_depth,jz,E_vqe,E_exact,energy_error,Spi_vqe,Spi_exact,wall_time,mean_abs_error,max_abs_error,total_time_s
real_amplitudes,2,COBYLA,4,12,8,0.0,-3.828140363470913,-4.472135954999569,0.6439955915286562,0.26962042304963024,0.4999999999999999,1.0971481800079346,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,0.25,-4.24356922250891,-4.935857950077218,0.6922887275683083,0.42056171849208895,0.5652888224803903,1.0421950817108154,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,0.5,-4.885830829413251,-5.424343992020237,0.5385131626069857,0.5267814668878121,0.6275332208810533,1.0642812252044678,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,0.75,-5.394451581722236,-5.934512688095611,0.5400611063733756,0.5380750685205798,0.6871010637995336,0.8478837013244629,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,1.0,-5.894489552623519,-6.4641016151377535,0.5696120625142349,0.6093972997243512,0.7440169358562931,0.8687648773193359,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,1.25,-6.473472648131209,-7.011323553776188,0.5378509056449792,0.6070910376766564,0.7981617595112198,0.9320399761199951,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,1.5,-6.967277935004634,-7.574673582515112,0.6073956475104785,0.6155252638208137,0.8493836393885659,0.8209919929504395,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,1.75,-7.48174754918388,-8.152822983208706,0.671075434024826,0.6653361821200523,0.8975561416959063,0.8144900798797607,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,2.0,-8.11566476748074,-8.744562646538014,0.6288978790572752,0.8032381036646139,0.9426051291782762,1.0882189273834229,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,2.25,-8.790102784248862,-9.348774265635189,0.5586714813863267,0.9123379510276862,0.9845167579476416,1.0495851039886475,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,2.5,-9.4619617239672,-9.9644166146696,0.5024548907024009,0.9737627487664238,1.023334574203839,1.107398271560669,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,2.75,-10.085862367534501,-10.590519502904307,0.5046571353698059,0.9844143908781405,1.0591508988685487,0.8363077640533447,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,COBYLA,4,12,8,3.0,-10.69262267941371,-11.226181168649887,0.533558489236178,0.9921280320851897,1.0920958902926141,0.8092741966247559,0.46625456759410255,1.1135049377545978,23.904621601104736
real_amplitudes,2,NFT,4,12,8,-3.0,-8.869490067987403,-9.0,0.13050993201259686,-0.4824531899230891,-0.5,5.029126882553101,0.21835773798228617,0.49370037006805934,122.47044610977173
real_amplitudes,2,NFT,4,12,8,-2.75,-8.143555362168167,-8.25,0.10644463783183333,-0.5064860590137605,-0.5,5.0466718673706055,0.21835773798228617,0.49370037006805934,122.47044610977173
real_amplitudes,2,NFT,4,12,8,-2.5,-7.446119991804558,-7.5,0.05388000819544203,-0.5032197379864242,-0.5,5.0250139236450195,0.21835773798228617,0.49370037006805934,122.47044610977173
